53.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-06-05 00:00:00.000,53.17.HN.TS1,2018-01-12 00:00:00.000,2018-01-15
87.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-06-06 00:00:00.000,87.17.SG.TS1,2017-09-14 00:00:00.000,2017-10-16
47.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-06-07 00:00:00.000,47.17.HN.TS1,2018-01-30 00:00:00.000,2018-06-19
88.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-06-08 00:00:00.000,88.17.SG.TS1,2017-06-16 00:00:00.000,2017-06-20
89.17.SG,PVI BEN THANH,PVI BT,2017-06-13 00:00:00.000,89.17.SG.TS1,2018-09-17 00:00:00.000,2018-10-17
49.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-06-13 00:00:00.000,49.17.HN.TS1,2018-05-04 00:00:00.000,2018-05-28
90.17.SG,BAO VIET INSURANCE CORP. - SAI GON BRANCH,BVSG,2017-06-13 00:00:00.000,90.17.SG.TS1,2018-01-18 00:00:00.000,2018-01-25
48.17.HN,PVI INSURANCE CORPORATION - DONG DO BRANCH,PVI DD,2017-06-13 00:00:00.000,48.17.HN.TS1,2018-06-28 00:00:00.000,NULL
50.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-06-15 00:00:00.000,50.17.HN.TS1,NULL,NULL
51.17.HN,BAO MINH INSURANCE CORP.,BAOMINH,2017-06-15 00:00:00.000,51.17.HN.TS1,2018-12-28 00:00:00.000,2019-03-14
52.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-06-19 00:00:00.000,52.17.HN.TS1,NULL,NULL
91.17.SG,PTI INSURANCE - PTI PHU MY HUNG COMPANY,PTI PMH,2017-06-19 00:00:00.000,91.17.SG.TS1,2017-06-20 00:00:00.000,2017-07-04
54.17.HN,BAO MINH BEN THANH,BMBT,2017-06-19 00:00:00.000,54.17.HN.TS1,2017-07-31 00:00:00.000,2017-08-04
55.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-06-19 00:00:00.000,55.17.HN.TS1,2018-01-12 00:00:00.000,2018-01-15
92.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-06-19 00:00:00.000,92.17.SG.TS1,2018-06-30 00:00:00.000,2018-07-18
56.17.HN,PVI INSURANCE CORPORATION,PVI,2017-06-22 00:00:00.000,56.17.HN.TS1,2018-05-09 00:00:00.000,NULL
93.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-06-22 00:00:00.000,93.17.SG.TS1,2017-08-30 00:00:00.000,2017-10-19
94.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-06-23 00:00:00.000,94.17.SG.TS1,NULL,NULL
57.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-06-23 00:00:00.000,57.17.HN.TS1,2017-09-14 00:00:00.000,2017-10-09
95.17.SG,GLOBAL INSURANCE CORPORATION,GIC,2017-06-25 00:00:00.000,95.17.SG.TS1,NULL,NULL
96.17.SG,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-06-26 00:00:00.000,96.17.SG.TS1,2018-09-17 00:00:00.000,2018-11-14
58.17.HN,MILITARY INSURANCE CORPORATION,MIC,2017-06-27 00:00:00.000,58.17.HN.TS1,NULL,NULL
60.17.HN,PVI INSURANCE CORPORATION - DONG DO BRANCH,PVI DD,2017-06-27 00:00:00.000,60.17.HN.TS1,2018-06-15 00:00:00.000,2018-07-17
97.17.SG,BAO MINH BEN THANH,BMBT,2017-06-28 00:00:00.000,97.17.SG.TS1,NULL,NULL
98.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-06-28 00:00:00.000,98.17.SG.TS1,2017-07-26 00:00:00.000,2017-07-28
99.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-06-28 00:00:00.000,99.17.SG.TS1,2018-05-15 00:00:00.000,2018-05-22
61.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-06-29 00:00:00.000,61.17.HN.TS1,2017-12-12 00:00:00.000,2017-12-18
100.17.SG,BIDV INSURANCE CORP. - HO CHI MINH BRANCH,BIC HCM,2017-06-30 00:00:00.000,100.17.SG.TS1,NULL,NULL
59.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-06-30 00:00:00.000,59.17.HN.TS1,2018-06-29 00:00:00.000,2018-08-16
101.17.SG,POST TELECOMUNICATION INSURANCE - SAI GON BRANCH,PTI SG,2017-07-01 00:00:00.000,101.17.SG.TS1,2018-01-05 00:00:00.000,2018-02-06
102.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-07-02 00:00:00.000,102.17.SG.TS1,2018-02-03 00:00:00.000,2018-02-05
103.17.SG,BAO MINH BEN THANH,BMBT,2017-07-03 00:00:00.000,103.17.SG.TS1,2018-12-27 00:00:00.000,NULL
62.17.HN,BAO MINH BEN THANH,BMBT,2017-07-04 00:00:00.000,62.17.HN.TS1,2017-08-10 00:00:00.000,2017-08-15
104.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-07-04 00:00:00.000,104.17.SG.TS1,2018-11-29 00:00:00.000,NULL
105.17.SG,BAO VIET INSURANCE CORP. - SAI GON BRANCH,BVSG,2017-07-05 00:00:00.000,105.17.SG.TS1,2018-02-09 00:00:00.000,2018-04-23
106.17.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-07-06 00:00:00.000,106.17.SG.TS1,2017-07-07 00:00:00.000,NULL
107.17.SG,BAO VIET INSURANCE CORP.,BHBV,2017-07-06 00:00:00.000,107.17.SG.TS1,2017-11-20 00:00:00.000,2018-01-24
63.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-07-08 00:00:00.000,63.17.HN.TS1,2017-10-02 00:00:00.000,2017-10-02
108.17.SG,PVI INSURANCE CORPORATION,PVI,2017-07-14 00:00:00.000,108.17.SG.TS1,NULL,NULL
64.17.HN,BAO MINH BEN THANH,BMBT,2017-07-14 00:00:00.000,64.17.HN.TS1,2017-10-09 00:00:00.000,2017-11-02
109.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-07-17 00:00:00.000,109.17.SG.TS1,2018-12-21 00:00:00.000,NULL
110.17.SG,POST TELECOMUNICATION INSURANCE - HCM BRANCH,NULL,2017-07-17 00:00:00.000,110.17.SG.TS1,2017-08-17 00:00:00.000,2018-01-02
111.17.SG,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-07-17 00:00:00.000,111.17.SG.TS1,2018-01-15 00:00:00.000,2018-03-28
65.17.HN,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-07-17 00:00:00.000,65.17.HN.TS1,NULL,NULL
109.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-07-17 00:00:00.000,109.17.SG.TS2,NULL,NULL
66.17.HN,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-07-18 00:00:00.000,66.17.HN.TS1,2019-03-18 00:00:00.000,2019-05-20
112.17.SG,PVI INSURANCE SOUTH COMPANY,PVIS,2017-07-18 00:00:00.000,112.17.SG.TS1,2017-08-07 00:00:00.000,2017-08-07
67.17.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-07-19 00:00:00.000,67.17.HN.TS1,2017-11-20 00:00:00.000,2017-12-06
113.17.SG,BIDV INSURANCE CORPORATION,BIC,2017-07-19 00:00:00.000,113.17.SG.TS1,2017-08-17 00:00:00.000,2017-08-21
108.16.HN,PVI INSURANCE CORPORATION - HANOI BRANCH,PVI HN,2017-07-19 00:00:00.000,108.16.HN.TS1,2017-08-01 00:00:00.000,2017-10-25
114.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-07-23 00:00:00.000,114.17.SG.TS1,2019-03-22 00:00:00.000,NULL
68.17.HN,BAO MINH BEN THANH,BMBT,2017-07-27 00:00:00.000,68.17.HN.TS1,2017-10-04 00:00:00.000,2017-10-20
69.17.HN,BAO MINH BEN THANH,BMBT,2017-07-27 00:00:00.000,69.17.HN.TS1,2017-10-28 00:00:00.000,2017-10-30
119.17.SG,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-07-29 00:00:00.000,119.17.SG.TS1,2019-03-18 00:00:00.000,2019-03-26
115.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-07-30 00:00:00.000,115.17.SG.TS1,2017-10-11 00:00:00.000,2017-10-17
116.17.SG,GLOBAL INSURANCE CORPORATION,GIC,2017-07-31 00:00:00.000,116.17.SG.TS1,2018-01-04 00:00:00.000,2018-03-09
70.17.HN,PVI INSURANCE CORPORATION - BAC SONG HONG BRANCH,PVIBSH,2017-08-01 00:00:00.000,70.17.HN.TS1,2018-10-26 00:00:00.000,NULL
117.17.SG,FM GLOBAL,FMG,2017-08-01 00:00:00.000,117.17.SG.TS1,2017-08-25 00:00:00.000,NULL
118.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-08-01 00:00:00.000,118.17.SG.TS1,2018-09-24 00:00:00.000,2018-10-01
120.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-08-02 00:00:00.000,120.17.SG.TS1,NULL,NULL
71.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-08-02 00:00:00.000,71.17.HN.TS1,2017-11-25 00:00:00.000,2018-02-02
72.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-08-02 00:00:00.000,72.17.HN.TS1,NULL,NULL
73.17.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-08-03 00:00:00.000,73.17.HN.TS1,2017-11-27 00:00:00.000,2017-12-06
74.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-08-05 00:00:00.000,74.17.HN.TS1,NULL,NULL
75.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-08-11 00:00:00.000,75.17.HN.TS1,2017-11-29 00:00:00.000,2017-12-05
76.17.HN,POST TELECOMUNICATION INSURANCE,PTI,2017-08-12 00:00:00.000,76.17.HN.TS1,2018-03-01 00:00:00.000,2018-03-26
121.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-08-14 00:00:00.000,121.17.SG.TS1,2018-07-13 00:00:00.000,2018-09-12
77.17.HN,BAO MINH BEN THANH,BMBT,2017-08-16 00:00:00.000,77.17.HN.TS1,2017-10-18 00:00:00.000,2017-10-20
78.17.HN,BAO MINH BEN THANH,BMBT,2017-08-16 00:00:00.000,78.17.HN.TS1,2017-10-24 00:00:00.000,2017-10-31
79.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-08-17 00:00:00.000,79.17.HN.TS1,2018-02-07 00:00:00.000,2018-04-11
80.17.HN,BIDV INSURANCE CORPORATION,BIC,2017-08-17 00:00:00.000,80.17.HN.TS1,2018-07-27 00:00:00.000,2018-08-06
122.17.SG,PVI INSURANCE CORPORATION,PVI,2017-08-21 00:00:00.000,122.17.SG.TS1,2017-11-29 00:00:00.000,2018-01-30
123.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-08-22 00:00:00.000,123.17.SG.TS1,2018-10-31 00:00:00.000,2018-11-16
81.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-08-24 00:00:00.000,81.17.HN.TS1,NULL,NULL
124.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-08-25 00:00:00.000,124.17.SG.TS1,2018-12-07 00:00:00.000,NULL
125.17.SG,BAO MINH BEN THANH,BMBT,2017-08-25 00:00:00.000,125.17.SG.TS1,2019-01-07 00:00:00.000,2019-03-21
124.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-08-25 00:00:00.000,124.17.SG.TS2,NULL,NULL
82.17.HN,LIBERTY INSURANCE LIMITED,LIBERTY,2017-08-28 00:00:00.000,82.17.HN.TS2,NULL,NULL
126.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-08-28 00:00:00.000,126.17.SG.TS1,2018-08-08 00:00:00.000,2018-11-06
82.17.HN,LIBERTY INSURANCE LIMITED,LIBERTY,2017-08-28 00:00:00.000,82.17.HN.TS1,2018-06-13 00:00:00.000,2018-06-25
83.17.HN,BAO MINH BEN THANH,BMBT,2017-08-28 00:00:00.000,83.17.HN.TS1,2018-03-13 00:00:00.000,2018-03-15
84.17.HN,BAO MINH BEN THANH,BMBT,2017-08-29 00:00:00.000,84.17.HN.TS1,2017-10-29 00:00:00.000,2017-10-30
85.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-09-05 00:00:00.000,85.17.HN.TS1,2018-01-20 00:00:00.000,NULL
127.17.SG,POST TELECOMUNICATION INSURANCE - SAI GON BRANCH,PTI SG,2017-09-07 00:00:00.000,127.17.SG.TS1,2018-06-08 00:00:00.000,2018-06-11
86.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-09-08 00:00:00.000,86.17.HN.TS1,2017-12-16 00:00:00.000,2017-12-18
128.17.SG,BAO MINH CHO LON,BMCL,2017-09-10 00:00:00.000,128.17.SG.TS1,2018-04-06 00:00:00.000,NULL
129.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-09-11 00:00:00.000,129.17.SG.TS1,2018-04-10 00:00:00.000,2018-05-15
87.17.HN,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-09-11 00:00:00.000,87.17.HN.TS1,2018-06-18 00:00:00.000,NULL
89.17.HN,PVI INSURANCE CORPORATION - HANOI BRANCH,PVI HN,2017-09-11 00:00:00.000,89.17.HN.TS1,2017-09-12 00:00:00.000,2017-11-09
90.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION - HN BRANCH,ABIC HN,2017-09-12 00:00:00.000,90.17.HN.TS1,NULL,NULL
88.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-09-12 00:00:00.000,88.17.HN.TS1,2018-06-12 00:00:00.000,NULL
91.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-09-14 00:00:00.000,91.17.HN.TS1,2018-06-18 00:00:00.000,2018-06-19
130.17.SG,BAO MINH BEN THANH,BMBT,2017-09-14 00:00:00.000,130.17.SG.TS1,2018-07-25 00:00:00.000,2018-08-07
131.17.SG,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-09-14 00:00:00.000,131.17.SG.TS1,2018-02-02 00:00:00.000,2018-02-05
134.17.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-09-14 00:00:00.000,134.17.SG.TS1,2018-07-10 00:00:00.000,2018-09-13
132.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-09-15 00:00:00.000,132.17.SG.TS1,NULL,NULL
92.17.HN,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-09-15 00:00:00.000,92.17.HN.TS1,2019-01-28 00:00:00.000,NULL
133.17.SG,SAI GON - HA NOI INSURANCE CORPORATION,BSH,2017-09-16 00:00:00.000,133.17.SG.TS1,2017-12-14 00:00:00.000,2018-01-11
93.17.HN,POST TELECOMUNICATION INSURANCE,PTI,2017-09-16 00:00:00.000,93.17.HN.TS1,2019-04-03 00:00:00.000,NULL
94.17.HN,MILITARY INSURANCE CORPORATION,MIC,2017-09-17 00:00:00.000,94.17.HN.TS1,2018-09-11 00:00:00.000,2018-10-11
95.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-09-18 00:00:00.000,95.17.HN.TS1,2017-11-27 00:00:00.000,2017-12-15
96.17.HN,BAO MINH INSURANCE CORP.,BAOMINH,2017-09-18 00:00:00.000,96.17.HN.TS1,2018-05-28 00:00:00.000,2018-06-14
135.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-09-19 00:00:00.000,135.17.SG.TS1,2019-04-22 00:00:00.000,NULL
97.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-09-19 00:00:00.000,97.17.HN.TS1,2018-02-07 00:00:00.000,2018-02-07
98.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-09-20 00:00:00.000,98.17.HN.TS1,2018-12-19 00:00:00.000,2019-01-28
136.17.SG,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-09-20 00:00:00.000,136.17.SG.TS1,2017-10-06 00:00:00.000,2017-10-11
137.17.SG,BAO MINH BEN THANH,BMBT,2017-09-20 00:00:00.000,137.17.SG.TS1,2018-07-30 00:00:00.000,2018-09-13
99.17.HN,GLOBAL INSURANCE CORPORATION,GIC,2017-09-20 00:00:00.000,99.17.HN.TS1,2018-05-21 00:00:00.000,2018-05-22
138.17.SG,BAO MINH SAI GON,BMSG,2017-09-21 00:00:00.000,138.17.SG.TS1,2018-09-24 00:00:00.000,2019-01-22
139.17.SG,BAO VIET INSURANCE CORP. - DONG NAI BRANCH,BVDN,2017-09-22 00:00:00.000,139.17.SG.TS1,2017-12-09 00:00:00.000,2017-12-13
100.17.HN,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-09-23 00:00:00.000,100.17.HN.TS1,2018-11-28 00:00:00.000,2019-01-03
101.17.HN,XUAN THANH INSURANCE JSC,XTI,2017-09-25 00:00:00.000,101.17.HN.TS1,2018-11-15 00:00:00.000,2019-03-22
140.17.SG,BAO MINH BEN THANH,BMBT,2017-09-25 00:00:00.000,140.17.SG.TS1,2018-05-03 00:00:00.000,2018-05-17
101.17.HN,XUAN THANH INSURANCE JSC,XTI,2017-09-25 00:00:00.000,101.17.HN.TS2,NULL,NULL
141.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-09-28 00:00:00.000,141.17.SG.TS1,2018-06-15 00:00:00.000,2018-06-22
142.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-09-29 00:00:00.000,142.17.SG.TS1,2017-10-23 00:00:00.000,2017-10-23
102.17.HN,VIETINBANK INSURANCE COMPANY,VIETINSCO,2017-10-10 00:00:00.000,102.17.HN.TS1,2018-04-26 00:00:00.000,2018-05-09
143.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-10-10 00:00:00.000,143.17.SG.TS1,2018-06-12 00:00:00.000,2018-06-22
103.17.HN,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-10-11 00:00:00.000,103.17.HN.TS1,2018-05-29 00:00:00.000,2018-06-07
104.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION - HN BRANCH,ABIC HN,2017-10-11 00:00:00.000,104.17.HN.TS1,2018-09-26 00:00:00.000,NULL
105.17.HN,BAO MINH INSURANCE CORP.,BAOMINH,2017-10-12 00:00:00.000,105.17.HN.TS1,2018-09-19 00:00:00.000,2019-01-07
106.17.HN,BAO VIET TOKIO MARINE HANOI BRANCH,BVTM HN,2017-10-12 00:00:00.000,106.17.HN.TS1,2018-12-27 00:00:00.000,2019-01-03
107.17.HN,BIDV INSURANCE CORP. - HANOI BRANCH,BIC HANOI,2017-10-12 00:00:00.000,107.17.HN.TS1,2017-10-23 00:00:00.000,2017-12-04
144.17.SG,FUBON INSURANCE VIETNAM COMPANY LIMITED,FUBON,2017-10-13 00:00:00.000,144.17.SG.TS1,2017-12-23 00:00:00.000,2018-01-10
145.17.SG,BAO MINH BEN THANH,BMBT,2017-10-13 00:00:00.000,145.17.SG.TS1,2018-08-20 00:00:00.000,2018-09-13
146.17.SG,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-10-13 00:00:00.000,146.17.SG.TS1,2018-01-25 00:00:00.000,NULL
148.17.SG,BIDV INSURANCE CORP. - BEN THANH BRANCH,BIC BT,2017-10-14 00:00:00.000,148.17.SG.TS1,2018-10-24 00:00:00.000,2018-10-30
109.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-10-15 00:00:00.000,109.17.HN.TS1,2018-03-27 00:00:00.000,2018-06-19
147.17.SG,BIDV INSURANCE CORP. - HO CHI MINH BRANCH,BIC HCM,2017-10-16 00:00:00.000,147.17.SG.TS1,2017-12-26 00:00:00.000,2017-12-26
149.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-10-17 00:00:00.000,149.17.SG.TS1,2017-12-22 00:00:00.000,2018-12-03
108.17.HN,BIDV INSURANCE CORP. - HANOI BRANCH,BIC HANOI,2017-10-17 00:00:00.000,108.17.HN.TS1,2017-10-19 00:00:00.000,2017-12-01
150.17.SG,BAO VIET INSURANCE CORP. - SAI GON BRANCH,BVSG,2017-10-20 00:00:00.000,150.17.SG.TS1,2018-10-31 00:00:00.000,2018-11-05
110.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-10-20 00:00:00.000,110.17.HN.TS1,2019-04-03 00:00:00.000,2019-04-19
151.17.SG,LIBERTY INSURANCE LIMITED,LIBERTY,2017-10-20 00:00:00.000,151.17.SG.TS1,2018-03-12 00:00:00.000,2018-03-12
111.17.HN,UNITED INSURANCE COMPANY OF VIETNAM,UIC,2017-10-20 00:00:00.000,111.17.HN.TS1,2018-03-06 00:00:00.000,2018-03-06
152.17.SG,UNITED INSURANCE COMPANY OF VIETNAM - HCM BRANCH,UICHCM,2017-10-22 00:00:00.000,152.17.SG.TS1,2018-12-04 00:00:00.000,2018-12-05
153.17.SG,BAO MINH CHO LON,BMCL,2017-10-23 00:00:00.000,153.17.SG.TS1,2018-05-14 00:00:00.000,2018-10-01
154.17.SG,BAO VIET INSURANCE CORP. - DONG NAI BRANCH,BVDN,2017-10-25 00:00:00.000,154.17.SG.TS1,2017-12-27 00:00:00.000,2018-01-11
155.17.SG,BAO MINH BEN THANH,BMBT,2017-10-25 00:00:00.000,155.17.SG.TS1,2017-12-22 00:00:00.000,2018-01-08
113.17.HN,MILITARY INSURANCE CORPORATION,MIC,2017-10-25 00:00:00.000,113.17.HN.TS1,NULL,NULL
114.17.HN,BAO MINH INSURANCE CORP.,BAOMINH,2017-10-25 00:00:00.000,114.17.HN.TS1,2018-01-08 00:00:00.000,2018-01-29
156.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-10-26 00:00:00.000,156.17.SG.TS1,2019-05-09 00:00:00.000,NULL
157.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-10-28 00:00:00.000,157.17.SG.TS1,NULL,NULL
112.17.HN,XUAN THANH INSURANCE JSC,XTI,2017-10-28 00:00:00.000,112.17.HN.TS1,2018-10-29 00:00:00.000,2019-01-08
115.17.HN,XUAN THANH INSURANCE JSC,XTI,2017-10-28 00:00:00.000,115.17.HN.TS1,2018-10-29 00:00:00.000,2019-01-08
158.17.SG,CATHAY INSURANCE (VIETNAM) CO., LTD,CATHAY,2017-10-29 00:00:00.000,158.17.SG.TS1,2018-04-12 00:00:00.000,2018-04-20
159.17.SG,MILITARY INSURANCE CORPORATION,MIC,2017-10-30 00:00:00.000,159.17.SG.TS1,2018-06-30 00:00:00.000,2018-12-21
159.17.SG,MILITARY INSURANCE CORPORATION,MIC,2017-10-30 00:00:00.000,159.17.SG.TS2,2018-12-05 00:00:00.000,2018-12-21
161.17.SG,BAO MINH BEN THANH,BMBT,2017-11-02 00:00:00.000,161.17.SG.TS1,2018-06-06 00:00:00.000,2018-07-10
116.17.HN,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-11-02 00:00:00.000,116.17.HN.TS1,2018-09-26 00:00:00.000,2018-10-05
117.17.HN,BAKER & COMPANY,BAKER & COMPANY,2017-11-03 00:00:00.000,117.17.HN.TS1,2018-05-03 00:00:00.000,2018-05-18
185.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-11-04 00:00:00.000,185.17.SG.TS1,2018-03-20 00:00:00.000,2018-03-28
175.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-04 00:00:00.000,175.17.SG.TS1,2018-04-28 00:00:00.000,2018-05-22
163.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-11-04 00:00:00.000,163.17.SG.TS1,2018-03-08 00:00:00.000,2018-03-28
164.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-04 00:00:00.000,164.17.SG.TS1,NULL,NULL
165.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-04 00:00:00.000,165.17.SG.TS1,2018-07-24 00:00:00.000,2018-10-25
166.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-04 00:00:00.000,166.17.SG.TS1,2018-11-21 00:00:00.000,2019-01-28
167.17.SG,MILITARY INSURANCE CORPORATION,MIC,2017-11-04 00:00:00.000,167.17.SG.TS1,2019-01-21 00:00:00.000,2019-02-21
168.17.SG,BAO LONG INSURANCE CORPORATION,BAOLONG,2017-11-04 00:00:00.000,168.17.SG.TS1,2018-03-16 00:00:00.000,2018-03-20
169.17.SG,PVI INSURANCE CORPORATION - GIA DINH BRANCH,PVIGD,2017-11-06 00:00:00.000,169.17.SG.TS1,NULL,NULL
170.17.SG,POST TELECOMUNICATION INSURANCE,PTI,2017-11-06 00:00:00.000,170.17.SG.TS1,2019-01-10 00:00:00.000,2019-01-25
171.17.SG,GLOBAL INSURANCE CORPORATION,GIC,2017-11-06 00:00:00.000,171.17.SG.TS1,2018-07-25 00:00:00.000,2018-07-25
172.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-06 00:00:00.000,172.17.SG.TS1,2018-12-06 00:00:00.000,NULL
118.17.HN,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-06 00:00:00.000,118.17.HN.TS1,2018-10-26 00:00:00.000,NULL
173.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,173.17.SG.TS1,2019-05-03 00:00:00.000,NULL
174.17.SG,PVI INSURANCE CORPORATION - PVI HCM,PVI HCM,2017-11-07 00:00:00.000,174.17.SG.TS1,2018-05-02 00:00:00.000,2018-05-03
176.17.SG,PVI INSURANCE CORPORATION - HANOI BRANCH,PVI HN,2017-11-07 00:00:00.000,176.17.SG.TS1,NULL,NULL
177.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,177.17.SG.TS1,2018-12-22 00:00:00.000,2019-01-03
178.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,178.17.SG.TS1,2017-12-22 00:00:00.000,2019-05-13
179.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,179.17.SG.TS1,2018-07-02 00:00:00.000,2018-08-24
180.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,180.17.SG.TS1,2018-12-20 00:00:00.000,2019-01-07
181.17.SG,BAO MINH INSURANCE CORP.,BAOMINH,2017-11-07 00:00:00.000,181.17.SG.TS1,2018-09-24 00:00:00.000,2018-10-01
182.17.SG,AGRICULTURE BANK INSURANCE JOINT – STOCK CORPORATION,ABIC,2017-11-07 00:00:00.000,182.17.SG.TS1,2017-12-30 00:00:00.000,2018-12-25
183.17.SG,BAO MINH BEN THANH,BMBT,2017-11-08 00:00:00.000,183.17.SG.TS1,2019-04-23 00:00:00.000,NULL
119.17.HN,PETROLIMEX INSURANCE CORPORATION,PJICO,2017-11-08 00:00:00.000,119.17.HN.TS1,2018-12-26 00:00:00.000,NULL
184.17.SG,GLOBAL INSURANCE CORPORATION,GIC,2017-11-08 00:00:00.000,184.17.SG.TS1,2018-12-20 00:00:00.000,2019-01-21
